,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,sortOrder,appId,month
520,7e552906-ff54-455a-82b1-a88d4d8a8ffc,Manonjaya 1213,https://play-lh.googleusercontent.com/a/ACg8ocJnDbuatuFhVGJW2QkK6BoqhGN8xaR2jAupVDs0fEUJ=mo,Untuk tampilannya sih bagus semuanya juga bagus tapi ada 1 yang harus di perbaiki depelover adalah di kasih musuh yang tida setara atau di kasih lostrek gitu dah sih itu aja tolong di perbaiki ya,4,0,1.8.22.8944,2023-10-22 00:29:28,,,1.8.22.8944,most_relevant,com.mobile.legends,October
521,b767cfb2-e002-4d02-bd84-378c897247f0,AREZA Nindiya,https://play-lh.googleusercontent.com/a-/ALV-UjURoHZ7_1dlOu3pBc0GFrKDYGXXNi1mKCGJ-3LDOJTlCw,"Data ml aku kok download terus ya,cukup kecewa soalnya aku pakek data Internet,masa sehari kuota nya habis 4 gb, download data nya gak berenti² tolong fix developer..😮‍💨",3,0,1.8.21.8943,2023-10-22 00:50:31,"Dear Hero,
Kami mohon maaf atas ketidaknyamanan yang Anda alami. Kami berharap Anda bisa memberikan tangkapan layar atau informasi yang lebih spesifik melalui CS in-game atau email untuk membantu kami mengonfirmasi masalah. Kami akan mengumpulkan pertanyaan dan feedback Anda untuk terus meningkatkan pengalaman game.
Terima kasih!",2023-10-22 03:29:15,1.8.21.8943,most_relevant,com.mobile.legends,October
522,e3b59397-f126-48e1-aad9-ee3fb4f82d83,Imam Alvaro,https://play-lh.googleusercontent.com/a/ACg8ocJm8kFnm2kQbpz320WpQGSGUfB_929vRcClAZpB6-k=mo,ML sekarang sering tiba tiba download data ulang padahal saya sudah selesai download data secara keseluruhan mohon perbaikan jika tidak di perbaiki mending main FF aja,3,0,1.8.22.8944,2023-10-22 02:04:35,,,1.8.22.8944,most_relevant,com.mobile.legends,October
523,4f2fbdf7-a7d9-450a-8721-2c4e086d0c5a,Mas Jo,https://play-lh.googleusercontent.com/a/ACg8ocKs_Ij_7vNHCWi0Z7Hs0uJDSAX5qMR_JkELDsJpUoVL=mo,"tolonglah moonton,gamenya harus banyak diperbaikilah,Terutama di bagian jaringannya, setiap ada war di gamenya tiba2 keluar dgn sendirinya padahal jaringan bagus.dan masih bug di gamenya",3,1,1.8.22.8944,2023-10-22 03:21:26,"Dear Hero,
Terima kasih atas tanggapan Anda.
Silakan hubungi kami melalui CS dalam game, ini akan membantu kami mengumpulkan informasi yang lebih detail sehingga kami dapat mengidentifikasi masalah secepat mungkin. Bantuan Anda akan sangat membantu kami untuk menyelesaikan masalah dan kami sangat menyesal atas ketidaknyamanan yang ditimbulkan.",2023-10-25 09:56:19,1.8.22.8944,most_relevant,com.mobile.legends,October
524,45c45fbc-b5c8-4058-a90a-74a4c327ac5b,Kekey Azza,https://play-lh.googleusercontent.com/a/ACg8ocJJDb2gT_rQSXzZttCY138WTXJ_udZUg61Sjap4Cfxp=mo,Ini aku kasih ranting 4 soal nya aku pernah kejadian bug tapi sekarang udah enggak Alhamdulillah aku suka geme ini tapi pas baru mau mainin ngelek trus tapi tolong di perbaiki ya aku nanti bakal kasih ranting 5,4,0,1.8.22.8944,2023-10-22 04:15:54,,,1.8.22.8944,most_relevant,com.mobile.legends,October
525,c48c1d38-bb0a-4adb-a1c0-c59ed9e7ee24,Abdul manap Abdul manap,https://play-lh.googleusercontent.com/a/ACg8ocKLEflgCF9_grtT6yxDLbHVA1FXWA8zBkGwhPzLv5ua=mo,"Untuk bintangnya gue kasih tiga aja. Gamenya bagus... Tapi tolong lah, jangan kasih aku tim trol terus bosan mainya, malah tolol lagi, kasih lawan se imbang, pangkatnya epic lawanya tetap epic lah jangan legen, lu kira mudah mainnya... Susah lah, naik ke legen dari epic satu itu butuh waktu satu bulan, belum legen ke meytik mungkin satu tahun, gara² main ml gue jadi pengaguran, itu karna ngepus. Itu aja tolong jangan kasih tim tolol dan trol lagi terimakasih sekian",3,1,1.8.21.8943,2023-10-22 04:26:02,,,1.8.21.8943,most_relevant,com.mobile.legends,October
526,97314179-6535-4f7c-9c15-acd401b15fe7,Nur Azizah,https://play-lh.googleusercontent.com/a-/ALV-UjW8cyObeTMJyKPEjadpLD4UjnmytofU3Ki2Vq0m1JqGZw,"Game nya bagus event nya juga menarik, pola permainan banyak, hero nya menarik menarik.tapi untuk pembagian timnya yang bener dong masa main di rank pada ngetrol si tim sendiri sedangkan tim musuh makro game play nya bagus, kompak, draf pick nya juga bagus. Makanya gua masih bintang 4 itu aja ulasan dari saya makasih",4,4,1.8.22.8944,2023-10-22 04:50:23,,,1.8.22.8944,most_relevant,com.mobile.legends,October
527,7708dc01-1244-429e-9a4a-f7588361cfc5,Berlan Samudra,https://play-lh.googleusercontent.com/a/ACg8ocJOr5W1KRQx-ICZxvBM-EHYeIj9qORfwDLa2qvEi59e=mo,"Saran gua untuk aplikasi sudah sangat bagus tetapi jika kalian HP nya kentang jangan download, tetapi jika memori internal kalian tinggi kalian wajib download karena grafik yang sangat bagus...",5,2,1.8.22.8944,2023-10-22 05:36:10,,,1.8.22.8944,most_relevant,com.mobile.legends,October
528,6ad84b10-a57b-44bd-9d16-e2ff97cfd9d0,Lionel Ethan,https://play-lh.googleusercontent.com/a-/ALV-UjU1YK82hFYPbnBts6Z-OlBv0-qXd_9oW7Up192tUVfPQ7Q,"Aku baru coba main ml dan ternyata ml seru banget, grafik nya bagus dan juga banyak hero, yang aku paling suka ini juga bisa mabar jadi gak bosan main sendiri pokoknya ini seru banget",5,1,1.8.22.8944,2023-10-22 06:19:49,,,1.8.22.8944,most_relevant,com.mobile.legends,October
529,4d0981a2-1896-44f6-9f62-a1fce0344713,Ina Alfiyanah,https://play-lh.googleusercontent.com/a-/ALV-UjU0cMdTKbqpFcpItooyivT4akS0b9kLYKJ_YrqJJWeM5rc,"Setelah di upgrade malah nambah ancur aja, masuk loby malah keluar sendiri, saat pertandingan tiba-tiba sinyal jelek padahal kekuatan sinyal bagus, dipertandingan juga tiba-tiba ngga bisa gerak sama sekali, terus kenapa mode offline sudah ngga bisa lagi. Terimakasih",1,1969,1.8.22.8944,2023-10-22 07:41:54,,,1.8.22.8944,most_relevant,com.mobile.legends,October
530,e107c56d-0464-4fe1-a627-2022f0f48e17,aris nugraha,https://play-lh.googleusercontent.com/a/ACg8ocL5jCoVi-Uc3pnDp6eUIDcBuMHaIWU0vedoAfLEG3hf=mo,Tolong perbaiki lagi Soalnya setiap saya main pasti dikasih musuh yang pro player Sedangkan saya masih pemula. Kalau game nya tetap bagus bisa offline lagi itu saja yang bisa saya sampaikan oke saya tunggu perbaikan nya terimakasih,4,81,1.8.21.8943,2023-10-22 07:58:52,"Dear Hero, Kami bertekad untuk menciptakan lingkungan permainan yang adil untuk setiap pemain dan terus meningkatkan pengalaman bermain Anda, terima kasih atas dukungannya sampai saat ini, kamu dapat menghubungi kami melalui layanan CS dalam game dan memberikan lebih banyak ulasan dan informasi terperinci. Kami Akan membantu kamu secepatnya.",2023-10-20 04:01:10,1.8.21.8943,most_relevant,com.mobile.legends,October
531,e2ae4ab2-8832-4900-99d4-2a15e6cb91e6,Hafizh Zarky,https://play-lh.googleusercontent.com/a/ACg8ocKMjWGSgNxVS42FNDQouH2QDkB5bp2YlTxmf_ffKu3P=mo,Game nya bagus. Tapi ada bug yg gx bisa main offline Sudah 2 hari bug ini Pas saya mau main offline gx ada bacaan masuk ke game offline Tolong di fix ini bug sangat meresahkan.,3,1,1.8.22.8944,2023-10-22 08:47:15,"Dear Hero,
Terima kasih atas tanggapan Anda.
Silakan hubungi kami melalui CS dalam game, ini akan membantu kami mengumpulkan informasi yang lebih detail sehingga kami dapat mengidentifikasi masalah secepat mungkin. Bantuan Anda akan sangat membantu kami untuk menyelesaikan masalah dan kami sangat menyesal atas ketidaknyamanan yang ditimbulkan.",2023-10-25 09:55:53,1.8.22.8944,most_relevant,com.mobile.legends,October
532,ebc44f6f-a6e7-4d05-8497-6f8bca4319ac,Mnur Rosyid,https://play-lh.googleusercontent.com/a-/ALV-UjVPPrMDHE-AQ87aBGfaIOjOfgmSo8AQzr8TyzAEvx1rOqc,"Cape dengan sistem nonton klo di rank sumpah, sebel banget gua cape, ayo lah kalo rank kasih musuh yang sepadan nonton jangan bikin kecewa para player lama kaya gua dengan dark sistem lu,",5,1,1.8.22.8944,2023-10-22 10:07:50,,,1.8.22.8944,most_relevant,com.mobile.legends,October
533,a7045428-e0c7-4e8b-931f-c1dccb4778b6,rick cikrak,https://play-lh.googleusercontent.com/a-/ALV-UjXN0zyE_zRuDnt6XNlRa4ajbbEOBMyII8bj3SqR3Q6LvTY,"Keren ... Setelah diupdate. More have fun Semakin apik hero barunya dan hero yg lama setelah direvamp jadi gak kalah sama yg baru Setelah ganti handphone,grafis nya tambah ""ngeriii""",5,2,1.8.22.8944,2023-10-22 10:15:34,,,1.8.22.8944,most_relevant,com.mobile.legends,October
534,cbd67dd3-dc5d-4710-ad74-ab7298cda40b,Sign Up,https://play-lh.googleusercontent.com/a-/ALV-UjUX4WNNGS03L88vGbSCd9I1F8PIJaLjGOnU7phQzQUdT5o,"Delay sinyal yang mengganggu, jika relog Hero tidak bisa dikendalikan, berjalan sendiri. Di relog pun butuh waktu lama untuk bisa masuk ke pertandingan lagi",2,1,1.8.21.8943,2023-10-22 10:18:37,,,1.8.21.8943,most_relevant,com.mobile.legends,October
535,04d7910c-ee74-4e1d-8895-ff41c66412b6,Agung Wibowo,https://play-lh.googleusercontent.com/a-/ALV-UjWJLdyVUtPMzwgBXV0wFVlL-4RA7GlqebErpTy04mITy01p,"makin lama Mobile Legend makin aneh, dan hari ini sudah terbukti, data sudah lengkap apk sudah di update tapi kenapa event skin helcurt elite tidak ada dalam liat event? sedangkan semua teman Mabar ada list event skin helcurt elite sedangkan di in game akun saya tidak ada event tersebut why? sudah di update sudah download semua file.tapi tetap tidak ada list event tersebut 👌good job moonton",2,2,1.8.22.8944,2023-10-22 10:33:38,,,1.8.22.8944,most_relevant,com.mobile.legends,October
536,547147e6-a30c-47e5-a4bd-2dbddb291646,Wahyuuu Hg,https://play-lh.googleusercontent.com/a-/ALV-UjWcDxdkSL-XqlOQN66kgNn0sJLnYxeAQ4QHoAFkB7c-rA,Sangat kecewa dengan MT ruangan hp masih 30 GB an tapi pas login tertulis tidak cukup ruangan dan gak bisa login ini gimana penjelasannya maka MT juga sering minta update sistemnya masak suruh download terus,3,0,1.8.22.8944,2023-10-22 13:41:50,,,1.8.22.8944,most_relevant,com.mobile.legends,October
537,8c6c0c90-ba3a-41e8-944e-8930521ffb8c,TAUFIQ,https://play-lh.googleusercontent.com/a-/ALV-UjWlDCa4CTyM3ahsads0egf7lL_lYikDtTJOUa1vQRuW9g,"Maaf belum bisa full rating star. Soalnya. Makin ke sini gamenya semakin banyak makan ruang penyimpanan dulu 1.GB. Sekarang sudah 7,18.GB. memang tampilan dan animasi sudah bagus. Game juga sudah bagus. Dan banyak pemainnya. Tapi sayang seribu sayang sudah bertahun tahun main ini game. Masalah leg (jaringan). Mau wifi atau data seluler. Sampai sekarang belum ada perubahan. Malah tambah parah. Minimal perbaiki dulu lah masalah koneksi. Baru upgrade yang lain.. Itu saran saya buat MOONTON🙏🙏",1,31,1.8.22.8944,2023-10-22 14:25:55,,,1.8.22.8944,most_relevant,com.mobile.legends,October
538,9d7b2be8-d3c1-43e0-93c9-0f2284f71e40,Alghie Permana,https://play-lh.googleusercontent.com/a-/ALV-UjWGxx5ZAD2wrNiH3ixAwQDPYpXFd__UnKdSWfV7vHk0bg,"Game nya bagus grafik nya juga bagus tapi ada satu yang kurang yaitu masalah jaringan padahal bagus dan baru saja isi kuota tetapi sinyal nya ngelag, HP mendukung ram 6gb tapi sinyal nya yang tidak mendukung mohon untuk diperbaiki untuk masalah jaringan terimakasih moonton 👍🙏🙏",5,0,1.8.22.8944,2023-10-22 14:36:21,,,1.8.22.8944,most_relevant,com.mobile.legends,October
539,70cf794b-31bc-4225-a40c-1d33d661f408,Amla Jaya,https://play-lh.googleusercontent.com/a/ACg8ocI0IBHpWFB9dZOYC2De0pyi5tQFZI-5LmGde20xuEU=mo,"Entah kenapa sinyal nya sering eror, padahal ditempat saya sinyal nya kuat. Download resource aja lama, lebih dari 10jam... Game laknat. Yg paling parah kalau kita udah lama gak main. Tiba tiba-tiba turun peringat. Aku udah legend 1 tiba tiba lari ke efic. Game Sampah. Tiba tiba-tiba sinyal nya lemah, game asu game babi.. fitur matamu sama aja",1,15,1.8.21.8943,2023-10-22 16:00:05,,,1.8.21.8943,most_relevant,com.mobile.legends,October
540,4e1410de-0ebb-4b03-a08b-f141d37401ab,Gian Suryadi,https://play-lh.googleusercontent.com/a-/ALV-UjW8Tlr0hsTpXauMuMsjN6Y-TKCwwRWtspMCOgrhfRebZNM,"Versi sekarang, itu sering jaringan bikin match kacau, pas terkena ping merah, tiba2 hero jadi delay..skill delay,,akibatnya ga singkron dgn analog player..tolong moonton itu dipantau trs player yang make maps hack, ada juga yang bikin jaringan ping merah, apa lagi kl ada fanny main,,lag parah",5,0,1.8.22.8944,2023-10-22 19:57:43,,,1.8.22.8944,most_relevant,com.mobile.legends,October
541,53ced598-9b9b-4101-8f84-714a8d85df57,Eka Diana,https://play-lh.googleusercontent.com/a/ACg8ocLXW6NZdOaD0WEWTnlGwpzJ4FEn0lQKPCcOHr0KyHUb=mo,"Moonton tolong benarkan match akhir"" ini dan seterusnya ,kalau ngasih team yang benar , team musuh lebih jago dan kompak ktimbng team sendiri bahkan seringkali ada team yng feeder , saya sangat merasa tidak puas dengan match akhir"" ini , menang satu kali kalah berkali"" , sangat susah sekali akhir "" ini menaikan bintang , tolong ngasi team yang seimbang dan kompak",5,0,1.8.22.8944,2023-10-22 20:58:06,,,1.8.22.8944,most_relevant,com.mobile.legends,October
542,5e099f18-082c-41ff-b9a2-d89869622a6e,Ling Ramdani,https://play-lh.googleusercontent.com/a/ACg8ocK9djpXxPipebtjkTAFqJqnNAX1kDA1wHmipK_Kxdut=mo,"Ini kenapa ya saya setelas update aplikasinya , pas maen map nya hitam gelap, padahal ram 8 aneh, mohon perbaiki, saya kasih binta dlu 2 klo udh di perbaiki saya kasih full",2,0,1.8.22.8944,2023-10-22 22:54:53,,,1.8.22.8944,most_relevant,com.mobile.legends,October
543,b99c3d43-ad1a-487b-8977-6eeb26a6d0d0,Tu GINO,https://play-lh.googleusercontent.com/a-/ALV-UjWYymI4kPkJR-sXm6gG6N-8_5dnCSSqLaZSQNJeIG1XrxI,Terima kasih Google atas suksesnya saya membuat akun saya di moonton. Semoga pertandingan di mobile legends bang-bang selalu lancar dan menyenangkan. Ternyata MOBILE LEGENDS BANG-BANG kurang berpihak kepada saya. TTD: I-IXLAT BUMY,5,0,1.8.22.8944,2023-10-23 02:53:38,,,1.8.22.8944,most_relevant,com.mobile.legends,October
544,0d56c259-6b50-4c4f-81ee-d45c8165cbad,Sahara nst,https://play-lh.googleusercontent.com/a-/ALV-UjVGXFDAQJbptTyHvLmSDDdfdcwCwTBf6BP2cqqUYgBOIVI,"Gamenya bagus dengan grafik hd , serta cinematic trailers yang bagus , Lore Hero yang saling terikat membuat game ini semakin menarik 🐧🫶🏻, sering² buat event gratis ya papi muntun 😁🌹",5,0,1.8.22.8944,2023-10-23 03:16:07,,,1.8.22.8944,most_relevant,com.mobile.legends,October
545,de50acae-c1b4-4bd6-b2cd-21b47a49eceb,Muhammad Hares R,https://play-lh.googleusercontent.com/a-/ALV-UjU2bDq4xr5NFFwwzDbSOv1o1860a0qA8mO3NsCj_oppYw,"Matchmaking masih buruk, kadang musuh terlalu susah, kadang musuh terlalu mudah, kadang dapat tim jelek tapi musuhnya pro semua, kadang ada satu hari kalo main pasti kalah terus, kadang satu hari kalo main menang terus",3,2,1.8.8.8811,2023-10-23 04:12:28,,,1.8.8.8811,most_relevant,com.mobile.legends,October
546,0ca7be27-d389-4434-ba1f-7e1defb7f696,Cinta Sitorus,https://play-lh.googleusercontent.com/a/ACg8ocKJQBC37EFwEn6P0lbwr_52iOFeoRkNDUG0Nxf4sF8t=mo,Game mobile adalah game yg sangat saya motivasi kan... Dan game ini adalah game favorit saya.. tapi kenapa setelah updatean ini mobile legend tidak bisa menggunakan Kouta data paket.. kenapa makin update makin fokus kewifi saja... Saya sendiri player ml agak kecewa karena mobile legend saya tidak bisa menggunakan Kouta data paket mohon kepada developer nya saya minta tolong banget,3,0,1.8.22.8944,2023-10-23 06:30:20,,,1.8.22.8944,most_relevant,com.mobile.legends,October
547,956edf6f-1092-4e38-bf66-6e36cf6e0e7f,H Sasmara,https://play-lh.googleusercontent.com/a-/ALV-UjVpih-mPmB31HP6MpT6EGojndknP3TWov_ohnK_MRwW-Ls,"Kita berusaha naikin rank, tapi ada aja teman yg sengaja agar tim kalah, dan dengan sengaja bermain tidak bagus, cape lama2 permainan bisa ditinggal nih game.. Krn ga di filter pemain yg sesuai dengan kemampuan, percuma kita laporin kalo di ban hanya hitungan menit, kalo bisa di ban 1 bulan, dan ga bisa main apapun, mau, rank, sampai vs computer pun ga bisa, syukur2 mereka ga bisa login...",3,3703,1.8.22.8944,2023-10-23 07:27:30,,,1.8.22.8944,most_relevant,com.mobile.legends,October
548,6c60e780-7f83-4da4-bbcc-f0a348e6b993,Leocandra Simanullang,https://play-lh.googleusercontent.com/a-/ALV-UjW8v7grEZoaQ1ntswGhJ-AvSn1TLR9_8Q-Wz3oT91r8AA,"Makin menjadi jadi aja ml Penyimpanan 8,4 GB mengupdate 100 MB tiap mengupdate Belum lagi setelah di update malah kaya belum download data datanya soundnya saat di lobi gak ada suara lagunya Gimana ini hp ku yang salah atau gimana",5,0,1.8.22.8944,2023-10-23 07:52:44,,,1.8.22.8944,most_relevant,com.mobile.legends,October
549,1f9405b9-e260-4925-9560-80ce6caac16a,Luna Asmira,https://play-lh.googleusercontent.com/a/ACg8ocIwBpVRS4AUy227hvjbXuGjY7Lv18eB6Fw-WmxCi11f=mo,"Game nya gk seru!!! semua sdh di atur, kita bisa ja menang kcuali di ksih kmenangan jdi mnurut sya percuma top-up hero mana pun kita gunakan semua gk ada guna klo pihaknya lebih menginginkan kemenangan,, trlalu klihatan cara nyetingnya😔",2,4,1.8.22.8944,2023-10-23 08:09:52,,,1.8.22.8944,most_relevant,com.mobile.legends,October
550,da73288e-e0d2-4972-934c-05200a28ac1e,Ferry Agustiawan,https://play-lh.googleusercontent.com/a/ACg8ocLkxtitYrcn5VN_UbS-2Mzrjcu_dQnVmDPpn0MvTSDt=mo,Sdh bagus.. Dari segi pembagian rank... Tp msh ada juga sering ngeleg..signal tiba 2 merah ga stabil klo main sore.. Dan klo masalah banding ga pk proses asal pot point.. Jd percuma banding,3,1,1.8.22.8944,2023-10-23 09:30:32,,,1.8.22.8944,most_relevant,com.mobile.legends,October
551,f142067b-7fa9-4baa-a2d9-42d035130b48,denny fadlan,https://play-lh.googleusercontent.com/a-/ALV-UjUvl2Nc4nTeCsJgaNgnRN8_Oxjft3UwHjNUL893y8S5JQ,"Kenapa kalau habis update, permain ML suka Lag yaa, Mo pakai WiFi atau kuota masih sering lag yaa. Sudah di restart berkali kali hasil sama lag ... Kadang2 keluar sinyal merah.",5,0,1.8.22.8944,2023-10-23 10:48:51,,,1.8.22.8944,most_relevant,com.mobile.legends,October
552,0cb7779f-7b2b-44e8-a791-ec7f9804a49a,Angga Aditya,https://play-lh.googleusercontent.com/a/ACg8ocKdKJ3Ub3yHb9XTtuhYCboRBA-QF7MYO-LIuIKoBkck=mo,"Saya sangat berterima kasih kepada developer. Game ini semakin membaik, sinyal sudah kembali normal, dan tim yang seimbang. Namun, ada masalah, ketika saya menggunakan grafik ultra dan menggunakan map sanctum island. Mengapa ada bug di map sanctum, saya menggunakan grafik ultra tapi tampilan di dalam game itu seperti menggunakan grafik medium. Tolong fix bug ini,, ini sungguh tidak memberi kesan yang seru ketika bermain. Untuk bug ini hanya ada di map sanctum. Tolong diperbaiki.",3,899,1.8.22.8944,2023-10-23 11:26:28,"Dear Hero,
Maaf atas ketidaknyamanan ini, silakan coba ganti jaringan terlebih dahulu. Jika Anda masih tidak dapat terhubung ke game, silakan hubungi kami melalui CS in-game atau email, sertakan ID game, ID server, perangkat, dan tangkapan layar agar kami dapat menemukan penyebab masalah Anda dan memberikan solusi yang akurat.",2023-10-21 03:57:27,1.8.22.8944,most_relevant,com.mobile.legends,October
553,09dafae3-3958-449e-a240-acc8362479b5,Muhammad Arkan Zahwan,https://play-lh.googleusercontent.com/a/ACg8ocLInaFbPLZG7mKhSlHzIoP5oWpUqeB22Mg4c_nGc7Ep=mo,"Game sudah bagus, grafik juga oke tapi pembagian tim saat match rank selalu gak seimbang mohon di bagi tim sesuai rank masing masing 🙏🙏 ( tetap jadi game moba recomended kok )",4,0,1.8.22.8944,2023-10-23 12:31:20,,,1.8.22.8944,most_relevant,com.mobile.legends,October
554,aabe25d3-3286-4f8f-a28b-eec78d1454f4,Alika Zhelwa,https://play-lh.googleusercontent.com/a-/ALV-UjUAVBgl_SJOnEHrHz2EgtrlDVw0EEryivM3I58L7V5W6g,"Tolong ya moonton Kenapa sering banget kalau lagi ranked sinyal jumping terus, padahal gaada masalah jaringnya sinyal bagus² aja tuh tapi ntah kenapa suka jumping apa lagi kalau lagi main rank sering banget jump, giliran relog loading nya lama banget. kadang² juga ms merah eh pas di pencet ijo, parahnya kadang² bisa smpe 200ms, tapi giliran main classic lancar² aja tuh jaringan, dan tolong dalam pemilihan tim di kasih yang imbang dong, jangan di kasih yang tolol",1,11,1.8.22.8944,2023-10-23 13:18:42,,,1.8.22.8944,most_relevant,com.mobile.legends,October
555,cd636b1b-84d5-4fc0-8ef2-e6134a40656d,Rizky Septian,https://play-lh.googleusercontent.com/a-/ALV-UjWUDnA7OJx_inAaLG56hI3mi3pghRc6owDr2CTvo2hmKQ,Kepada pihak monton woi monton apaan sih ini kenapa yah perbaiki sistem yang gak Guna gua udah pilih ya itu mengunduh semua data terus dengan sendiri nya data di ubah menghapus beberapa unduhan padahal penyimpanan hp ku masih penuh saya awal nya sabar tapi setelah saya unduh ulang semua data data nya ubah Mulu sendiri nya menghapus beberapa data lagi plis lah monton benerin lah emang mengunduh data itu gak pake kuota cape gitu Mulu tolong benerin lah kenapa sih datanya kehapus Mulu sendiri,3,0,1.8.22.8944,2023-10-23 13:25:56,,,1.8.22.8944,most_relevant,com.mobile.legends,October
556,ef83e55c-1794-4cea-b72c-d2970db49303,Yassar Razak,https://play-lh.googleusercontent.com/a/ACg8ocL-YDIrlSkNlVwszCS6hqXBgZDIh0wxT_ttalaYJvxk=mo,"Game rusak, akun gw dikalahin mulu gegara anggota tim yang gak bisa main, dapet kayu terus tim gw, gak bisa naik rank, dipaksa disitu situ doang, kalo ada player gak bisa main gak udah temuin gw kek, rusuh bener",5,0,1.8.22.8944,2023-10-23 14:43:15,,,1.8.22.8944,most_relevant,com.mobile.legends,October
557,fd705d15-44a7-41b9-8cfd-178a434974d3,Fajar Abdullah,https://play-lh.googleusercontent.com/a/ACg8ocJrPz6m9WFtU4jOSrfWfiNeldk7UAqeKphEgvICsL88=mo,"Apk mobil legends udah gak cocok dimainkan, dari 2017 saya main ini apk semakin tahun semakin gak bagus.. untuk grafik udah bagus tapi untuk player tolong dibantu sesuaikan umur para pemain minimal yang main udah ada ktp/kartu penduduk, masa iya main nya di gabung sama anak2 kecil pada lost bitang",2,0,1.8.22.8944,2023-10-23 16:02:16,,,1.8.22.8944,most_relevant,com.mobile.legends,October
558,cc41a651-b3ca-4026-aa13-9d0f6136dfac,leya yuu,https://play-lh.googleusercontent.com/a/ACg8ocKFtskWDfkbvlAl9TN-Z1CmmaTTO-obBYaLXpRFB0qd=mo,"3 kali main 3 kali juga restart tiba-tiba. Jaringan tiba-tiba hilang ditengah pertandingan, kena AFK, tapi sesudah pertandingan selesai jaringan bagus lagi. sudah gitu matchmaking dapat tim yg pakai role sama jadinya sulit untuk main. Intinya selama pembaruan ini banyak masalahnya. Bintang 1 pun masih terlalu banyak buat muntun.",1,65,1.8.8.8811,2023-10-23 17:21:05,,,1.8.8.8811,most_relevant,com.mobile.legends,October
559,dc0d522d-fcba-4e18-b9e0-119ebd987010,Andrian Mauriza,https://play-lh.googleusercontent.com/a/ACg8ocJGY-c6idLyt76tRmOHelJ2inizK6KIepBCKA4xAx4l=mo,"Saya kasih B3 karena sedikit kecewa dimana kalo emang ada player Yang belum layak naik rank dipertimbangkan lagi lah, masa iya dapet tim hero² op dilepas, dapat hero nya tapi main nya kek taik kan anjeng !! Kecewa sih bukan cuman satu match tapi sudah terlalu sering.",3,0,1.8.22.8944,2023-10-23 23:04:55,"Dear Hero,
Kami bertekad untuk menciptakan lingkungan permainan yang adil untuk setiap pemain dan terus meningkatkan pengalaman permainan Anda, terima kasih atas dukungan Anda sampai saat ini, Anda dapat menghubungi kami melalui layanan CS dalam game dan memberikan lebih banyak ulasan dan informasi terperinci. Kami Akan membantu Anda secepatnya.",2023-10-24 03:14:50,1.8.22.8944,most_relevant,com.mobile.legends,October
560,13700c47-484c-4bc8-bc4e-0faade9355fb,Pandu Hiskia,https://play-lh.googleusercontent.com/a-/ALV-UjWA2w327l66V1g5sVlSNYeMnli1QGIFfkBM_dVVBSqysA,"Saya merasa perlu memberikan ulasan yang jujur tentang aplikasi game ini. Saya sangat menantikan pengalaman bermain yang menyenangkan, tetapi sayangnya, pengalaman saya dengan game ini jauh dari harapan. Pertama-tama, masalah utama yang saya alami adalah kualitas grafis dan kinerja. Grafiknya sering patah-patah, bahkan di perangkat saya yang cukup canggih. Ini sangat mengganggu dan mengurangi kualitas visual",3,11,1.8.22.8944,2023-10-23 23:44:12,,,1.8.22.8944,most_relevant,com.mobile.legends,October
561,33c83433-0f56-43fe-8419-0938b4aa016a,noval mulyadi,https://play-lh.googleusercontent.com/a/ACg8ocJIrUCF132tvlDoKqBPY_T3qrkC8tm_RxaaQoLQc3aw=mo,"Masalah di sinyal, padahal sinyal hp bagus tapi di in game malah drop, dan kadng² patah² padahal ram hp saya mendukung untuk bermain, ngasih tim yg seimbang dong,in game analog suka ngebag diarahin malah kelepas sendiri.... Benerin Mas Montoon",3,1,1.8.22.8944,2023-10-24 00:29:28,"Dear Hero,
Kami mohon maaf atas ketidaknyamanan yang Anda alami. Kami berharap Anda bisa memberikan tangkapan layar atau informasi yang lebih spesifik melalui CS in-game atau email untuk membantu kami mengonfirmasi masalah. Kami akan mengumpulkan pertanyaan dan feedback Anda untuk terus meningkatkan pengalaman game.
Terima kasih!",2023-10-24 03:12:11,1.8.22.8944,most_relevant,com.mobile.legends,October
562,3d6dbcf7-4225-46d1-be75-83e902f1da2c,Rian Zing,https://play-lh.googleusercontent.com/a/ACg8ocLJCLknXDkubMaMViegMj7XfHEybCMT3Ah2a-U8Y7tV=mo,Gamenya bagus tapi tingkatkan performanya Ya mungkin dibuat lebih ringan lagi Ya memang penyimpanannya bisa diperkecil tapi hal tersebut tidak meningkatkan performa sama sekali.,4,0,1.8.22.8944,2023-10-24 06:41:33,,,1.8.22.8944,most_relevant,com.mobile.legends,October
